row,produto,ean,preco_7_dias,preco_14_dias,preco_21_dias,preco_28_dias,status,revisao_visual,observacao,source,source_page,image_url,title_found,optimized_path,optimized_bytes,original_width,original_height,processed_at
669,"BEB COCKTAIL ASKOV REMIX 900ml, MARACUJA",7896092503252,17.0,17.14,17.2,17.27,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-askov-maracuja-remix-900ml-70906,https://destro.fbitsstatic.net/img/p/coquetel-askov-maracuja-remix-900ml-70906/257442.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel Askov Maracujá Remix 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896092503252.webp,20024,900,900,2026-07-06T11:55:05
670,BEB CONHAQUE DOMUS 900ml,7896002111911,11.99,12.09,12.13,12.18,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/conhaque-domus-de-gengibre-900ml-83989,https://destro.fbitsstatic.net/img/p/conhaque-domus-de-gengibre-900ml-83989/270544.jpg?w=900&h=900&v=202501231555&qs=ignore,Conhaque Domus de Gengibre 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896002111911.webp,33920,900,900,2026-07-06T11:55:06
671,BEB CONHAQUE DREHER 900ml,7896010006360,16.98,17.12,17.18,17.25,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/conhaque-dreher-900ml-85227,https://destro.fbitsstatic.net/img/p/conhaque-dreher-900ml-85227/271791.jpg?w=900&h=900&v=202501231555&qs=ignore,Conhaque Dreher 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896010006360.webp,32984,900,900,2026-07-06T11:55:09
672,BEB CONHAQUE GRAN VILLA 910ml GENGIBRE,7896273101246,8.99,9.06,9.1,9.13,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/conhaque-gran-villa-gengibre-910ml-85641,https://destro.fbitsstatic.net/img/p/conhaque-gran-villa-gengibre-910ml-85641/272205-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Conhaque Gran Villa Gengibre 910ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896273101246.webp,22646,900,900,2026-07-06T11:55:09
673,BEB COQUETEL ALC ETERNITY 900ml MACA VD,7898422679392,17.9,18.04,18.11,18.19,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gin-eternity-sabor-maca-verde-900ml-91131,https://destro.fbitsstatic.net/img/p/gin-eternity-sabor-maca-verde-900ml-91131/278129.jpg?w=900&h=900&v=202510131603&qs=ignore,Gin Eternity Sabor Maçã Verde 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898422679392.webp,16114,900,900,2026-07-06T11:55:08
674,BEB COQUETEL ALC ETERNITY 900ml ROY D B,7898422677817,17.9,18.04,18.11,18.19,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/gin-eternity-sabor-strawberry-900ml-91119,https://destro.fbitsstatic.net/img/p/gin-eternity-sabor-strawberry-900ml-91119/278117.jpg?w=900&h=900&v=202510131603&qs=ignore,Gin Eternity Sabor Strawberry 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898422677817.webp,16632,900,900,2026-07-06T11:55:10
675,BEB COQUETEL ALC ETERNITY 900ml STRAWB,7898422679231,17.9,18.04,18.11,18.19,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/gin-eternity-sabor-strawberry-900ml-91119,https://destro.fbitsstatic.net/img/p/gin-eternity-sabor-strawberry-900ml-91119/278117.jpg?w=900&h=900&v=202510131603&qs=ignore,Gin Eternity Sabor Strawberry 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898422679231.webp,16632,900,900,2026-07-06T11:55:10
676,BEB COQUETEL ALC ETERNITY 900ml TROPICAL,7898422679224,17.9,18.04,18.11,18.19,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/gin-eternity-sabor-tropical-fruits-900ml-91118,https://destro.fbitsstatic.net/img/p/gin-eternity-sabor-tropical-fruits-900ml-91118/278116.jpg?w=900&h=900&v=202510131603&qs=ignore,Gin Eternity Sabor Tropical Fruits 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898422679224.webp,18570,900,900,2026-07-06T11:55:11
677,BEB COQUETEL ALC ETERNITY 900ml WATERM,7898422678272,17.9,18.04,18.11,18.19,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/gin-eternity-tradicional-900ml-91139,https://destro.fbitsstatic.net/img/p/gin-eternity-tradicional-900ml-91139/278137.jpg?w=900&h=900&v=202510131603&qs=ignore,Gin Eternity Tradicional 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898422678272.webp,19416,900,900,2026-07-06T11:55:12
678,BEB COQUETEL ALC KISLA 900ml,7898422670160,14.59,14.71,14.77,14.82,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/vodka-kisla-vidro-tradicional-900ml-91121,https://destro.fbitsstatic.net/img/p/vodka-kisla-vidro-tradicional-900ml-91121/278119.jpg?w=900&h=900&v=202510131603&qs=ignore,Vodka Kisla Vidro Tradicional 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898422670160.webp,19008,900,900,2026-07-06T11:55:12
679,BEB COQUETEL ALC MASTER GOLD 900ml,7898080665690,10.99,11.08,11.12,11.17,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-master-gold-900ml-90921,https://destro.fbitsstatic.net/img/p/coquetel-master-gold-900ml-90921/277919.jpg?w=900&h=900&v=202509171105&qs=ignore,Coquetel Master Gold 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898080665690.webp,9538,900,900,2026-07-06T11:55:12
680,BEB COQUETEL ALC MIRULLA 900ml,7898422675431,38.48,38.79,38.94,39.1,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-alcoolico-mirulla-tradicional-900ml-91120,https://destro.fbitsstatic.net/img/p/coquetel-alcoolico-mirulla-tradicional-900ml-91120/278118.jpg?w=900&h=900&v=202510131603&qs=ignore,Coquetel ALCOÓLICO Mirulla Tradicional 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898422675431.webp,15336,900,900,2026-07-06T11:55:14
681,BEB COQUETEL ALC PAIZANO 880ml BRANCO,7896051216001,11.47,11.56,11.61,11.65,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/vermouth-paizano-branco-880ml-72511,https://destro.fbitsstatic.net/img/p/vermouth-paizano-branco-880ml-72511/259047.jpg?w=900&h=900&v=202501231555&qs=ignore,Vermouth Paizano Branco 880ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896051216001.webp,25468,900,900,2026-07-06T11:55:14
682,BEB COQUETEL CANELA DA ROCHA 900ml,7896685200223,12.9,13.0,13.05,13.11,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-canela-da-rocha-900ml-71591,https://destro.fbitsstatic.net/img/p/coquetel-canela-da-rocha-900ml-71591/258127.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel Canela da Rocha 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896685200223.webp,16418,900,900,2026-07-06T11:55:14
683,BEB COQUETEL CANELINHA DA ROCA VD 900ml,7897110001552,10.97,11.06,11.1,11.15,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/cachaca-canelinha-da-roca-vidro-900ml-88289,https://destro.fbitsstatic.net/img/p/cachaca-canelinha-da-roca-vidro-900ml-88289/275287.jpg?w=900&h=900&v=202501231555&qs=ignore,Cachaça Canelinha Da Roça Vidro 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7897110001552.webp,21746,900,900,2026-07-06T11:55:15
684,BEB COQUETEL CANTINHO DO VALE 880ml,7896741609960,4.98,5.02,5.04,5.06,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-composto-cantinho-do-vale-880ml-71213,https://destro.fbitsstatic.net/img/p/coquetel-composto-cantinho-do-vale-880ml-71213/257749.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel Composto Cantinho do Vale 880ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896741609960.webp,14910,900,900,2026-07-06T11:55:16
685,BEB COQUETEL COROTE 500ml BLUEBERRY,7896547501277,3.68,3.71,3.72,3.74,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/corote-sabores-blueberry-500ml-72485,https://destro.fbitsstatic.net/img/p/corote-sabores-blueberry-500ml-72485/259021.jpg?w=900&h=900&v=202501231555&qs=ignore,Corote Sabores Blueberry 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896547501277.webp,43086,900,900,2026-07-06T11:55:17
686,BEB COQUETEL COROTE 500ml MENTA,7896547501390,3.68,3.71,3.72,3.74,OK_DESTRO,REPROVADO_FOTO_ERRADA,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-corote-baunilha-e-limao-500ml-76300,https://destro.fbitsstatic.net/img/p/coquetel-corote-baunilha-e-limao-500ml-76300/262854.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel Corote Baunilha e Limão 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896547501390.webp,29880,900,900,2026-07-06T11:55:18
687,BEB COQUETEL COROTE 500ml PESSEGO,7896547501161,3.68,3.71,3.72,3.74,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/corote-sabores-pessego-500ml-72401,https://destro.fbitsstatic.net/img/p/corote-sabores-pessego-500ml-72401/258937.jpg?w=900&h=900&v=202501231555&qs=ignore,Corote Sabores Pêssego 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896547501161.webp,44228,900,900,2026-07-06T11:55:18
688,BEB COQUETEL COROTE 500ml TUTTI FRUTTI,7896547501406,3.68,3.71,3.72,3.74,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-corote-tutti-frutti-500ml-76301,https://destro.fbitsstatic.net/img/p/coquetel-corote-tutti-frutti-500ml-76301/262855.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel Corote Tutti Frutti 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896547501406.webp,56956,900,900,2026-07-06T11:55:20
689,BEB COQUETEL DO BARRIL 500ml BLUEBERRY,7896273100836,3.68,3.71,3.72,3.74,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-do-barril-sabores-blueberry-500ml-71923,https://destro.fbitsstatic.net/img/p/coquetel-do-barril-sabores-blueberry-500ml-71923/258459.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel do Barril Sabores Blueberry 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896273100836.webp,36784,900,900,2026-07-06T11:55:20
690,BEB COQUETEL DO BARRIL 500ml FRUTAS VMS,7896273100829,3.68,3.71,3.72,3.74,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-do-barril-sabores-frutas-vermelhas-500ml-71706,https://destro.fbitsstatic.net/img/p/coquetel-do-barril-sabores-frutas-vermelhas-500ml-71706/258242.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel do Barril Sabores Frutas Vermelhas 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896273100829.webp,31344,900,900,2026-07-06T11:55:20
691,BEB COQUETEL DO BARRIL 500ml LIMAO,7896273100805,3.68,3.71,3.72,3.74,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-do-barril-sabores-limao-500ml-71191,https://destro.fbitsstatic.net/img/p/coquetel-do-barril-sabores-limao-500ml-71191/257727.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel do Barril Sabores Limão 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896273100805.webp,24630,900,900,2026-07-06T11:55:21
692,BEB COQUETEL DO BARRIL 500ml MARACUJA,7896273100812,3.68,3.71,3.72,3.74,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-do-barril-sabores-maracuja-500ml-71707,https://destro.fbitsstatic.net/img/p/coquetel-do-barril-sabores-maracuja-500ml-71707/258243.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel do Barril Sabores Maracujá 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896273100812.webp,21978,900,900,2026-07-06T11:55:21
693,BEB COQUETEL DO BARRIL 500ml PESSEGO,7896273100850,3.68,3.71,3.72,3.74,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-do-barril-sabores-pessego-500ml-71770,https://destro.fbitsstatic.net/img/p/coquetel-do-barril-sabores-pessego-500ml-71770/258306.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel do Barril Sabores Pêssego 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896273100850.webp,32798,900,900,2026-07-06T11:55:22
694,BEB COQUETEL VINHO CANTINHO DO VALE 2l,7896741649805,8.99,9.06,9.1,9.13,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-composto-cantinho-do-vale-2l-71214,https://destro.fbitsstatic.net/img/p/coquetel-composto-cantinho-do-vale-2l-71214/257750.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel Composto Cantinho do Vale 2l,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896741649805.webp,19606,900,900,2026-07-06T11:55:23
695,BEB COQUETEL VINHO CONTINI 900ml BCO,7896008112219,24.67,24.87,24.97,25.06,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/vermute-coquetel-vinho-branco-contini-900ml-71768,https://destro.fbitsstatic.net/img/p/vermute-coquetel-vinho-branco-contini-900ml-71768/258304-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Vermute Coquetel Vinho Branco Contini 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896008112219.webp,12942,900,900,2026-07-06T11:55:23
696,BEB COQUETEL VINHO CONTINI 900ml TINTO,7896008112226,24.67,24.87,24.97,25.06,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/vermute-coquetel-vinho-branco-contini-900ml-71768,https://destro.fbitsstatic.net/img/p/vermute-coquetel-vinho-branco-contini-900ml-71768/258304-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Vermute Coquetel Vinho Branco Contini 900ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896008112226.webp,12942,900,900,2026-07-06T11:55:23
697,BEB COQUETEL VINHO PINHEIRENSE 2l,7898307570875,6.99,7.05,7.07,7.1,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-vinho-pinheirense-2l-76302,https://destro.fbitsstatic.net/img/p/coquetel-vinho-pinheirense-2l-76302/262856.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel Vinho Pinheirense 2L,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898307570875.webp,18956,900,900,2026-07-06T11:55:24
698,BEB COQUETEL VINHO PINHEIRENSE 870ml,7898307570813,3.59,3.62,3.63,3.65,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/coquetel-vinho-pinheirense-870ml-76304,https://destro.fbitsstatic.net/img/p/coquetel-vinho-pinheirense-870ml-76304/262858.jpg?w=900&h=900&v=202501231555&qs=ignore,Coquetel Vinho Pinheirense 870ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898307570813.webp,21792,900,900,2026-07-06T11:55:24
699,BEB DAFRUTA CONC 500ml CAJU,7896005400029,2.54,2.56,2.57,2.58,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/suco-dafruta-concentrado-de-caju-500ml-82122,https://destro.fbitsstatic.net/img/p/suco-dafruta-concentrado-de-caju-500ml-82122/268677.jpg?w=900&h=900&v=202501231555&qs=ignore,Suco Dafruta Concentrado de Caju 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005400029.webp,20888,900,900,2026-07-06T11:55:25
700,BEB DAFRUTA CONC PET 500ML MJA,7896005400036,5.69,5.74,5.76,5.78,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/suco-dafruta-concentrado-de-caju-500ml-82122,https://destro.fbitsstatic.net/img/p/suco-dafruta-concentrado-de-caju-500ml-82122/268677.jpg?w=900&h=900&v=202501231555&qs=ignore,Suco Dafruta Concentrado de Caju 500ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005400036.webp,20888,900,900,2026-07-06T11:55:26
701,"BEB DAFRUTA TP 1l, GOIABA",7896005403587,3.56,3.59,3.6,3.62,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/suco-nectar-dafruta-goiaba-1l-83196,https://destro.fbitsstatic.net/img/p/suco-nectar-dafruta-goiaba-1l-83196/269751.jpg?w=900&h=900&v=202501231555&qs=ignore,Suco Néctar Dafruta Goiaba 1L,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005403587.webp,21458,900,900,2026-07-06T11:55:27
702,"BEB DAFRUTA TP 1l, LJA",7896005403518,3.56,3.59,3.6,3.62,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/suco-dafruta-premium-laranja-1l-81824,https://destro.fbitsstatic.net/img/p/suco-dafruta-premium-laranja-1l-81824/268379.jpg?w=900&h=900&v=202501231555&qs=ignore,Suco DaFruta Premium Laranja 1L,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005403518.webp,25866,900,900,2026-07-06T11:55:28
703,"BEB DAFRUTA TP 1l, MJA",7896005402757,3.56,3.59,3.6,3.62,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/suco-dafruta-premium-maracuja-1l-81270,https://destro.fbitsstatic.net/img/p/suco-dafruta-premium-maracuja-1l-81270/267825.jpg?w=900&h=900&v=202501231555&qs=ignore,Suco DaFruta Premium Maracujá 1L,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005402757.webp,35166,900,900,2026-07-06T11:55:28
